fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane
4266,254989,220,48,1440461527,292,1,2,3,2,ACQUIRING,CROSSING,5,-0.56162,0.4289,-0.45224,-0.42882,0.45225,0,-0.28081,0,0.28081
4266,254989,220,52,1440461528,704,1,2,3,2,ACQUIRING,CROSSING,3,-0.56162,0.4289,-0.45224,-0.42882,0.45225,0,-0.28081,0,0.28081
4266,254989,220,56,1440461530,117,1,2,3,2,ACQUIRING,CROSSING,2,-0.56162,0.4289,-0.45224,-0.42882,0.45225,0,-0.28081,0,0.28081
4266,254989,220,60,1440461531,634,1,2,3,2,ACQUIRING,CROSSING,0,-0.56162,0.4289,-0.45224,-0.42882,0.45225,0,-0.28081,0,0.28081
4266,254989,221,44,1440461549,95,1,3,3,2,ACQUIRING,CROSSING,30,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,221,48,1440461550,526,1,3,3,2,ACQUIRING,CROSSING,28,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,221,52,1440461552,46,1,3,3,2,ACQUIRING,CROSSING,26,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,221,56,1440461553,488,1,3,3,2,ACQUIRING,CROSSING,25,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,221,60,1440461554,897,1,3,3,2,ACQUIRING,CROSSING,24,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,221,64,1440461556,348,1,3,3,2,ACQUIRING,CROSSING,22,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,222,4,1440461557,892,1,3,3,2,ACQUIRING,CROSSING,21,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,222,8,1440461559,325,1,3,3,2,ACQUIRING,CROSSING,19,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,222,12,1440461560,745,1,3,3,2,ACQUIRING,CROSSING,18,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,222,16,1440461562,263,1,3,3,2,ACQUIRING,CROSSING,16,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,222,20,1440461563,676,1,3,3,2,ACQUIRING,CROSSING,15,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,222,24,1440461565,94,1,3,3,2,ACQUIRING,CROSSING,13,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,222,28,1440461566,626,1,3,3,2,ACQUIRING,CROSSING,12,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,222,32,1440461568,57,1,3,3,2,ACQUIRING,CROSSING,10,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,222,36,1440461569,474,1,3,3,2,ACQUIRING,CROSSING,9,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,222,40,1440461571,7,1,3,3,2,ACQUIRING,CROSSING,7,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,222,44,1440461572,443,1,3,3,2,ACQUIRING,CROSSING,6,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,222,48,1440461573,860,1,3,3,2,ACQUIRING,CROSSING,4,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,222,52,1440461575,374,1,3,3,2,ACQUIRING,CROSSING,3,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,222,56,1440461576,800,1,3,3,2,ACQUIRING,CROSSING,1,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,222,60,1440461578,209,1,3,3,2,ACQUIRING,CROSSING,0,-0.51056,0.4289,-0.42671,-0.42882,0.42672,0,-0.25528,0,0.25528
4266,254989,223,44,1440461595,758,1,4,3,2,ACQUIRING,CROSSING,29,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,223,48,1440461597,187,1,4,3,2,ACQUIRING,CROSSING,27,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,223,52,1440461598,607,1,4,3,2,ACQUIRING,CROSSING,26,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,223,60,1440461601,526,1,4,3,2,ACQUIRING,CROSSING,23,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,223,64,1440461603,39,1,4,3,2,ACQUIRING,CROSSING,21,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,224,4,1440461604,456,1,4,3,2,ACQUIRING,CROSSING,20,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,224,8,1440461605,969,1,4,3,2,ACQUIRING,CROSSING,19,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,224,12,1440461607,385,1,4,3,2,ACQUIRING,CROSSING,17,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,224,16,1440461608,798,1,4,3,2,ACQUIRING,CROSSING,16,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,224,20,1440461610,311,1,4,3,2,ACQUIRING,CROSSING,14,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,224,24,1440461611,723,1,4,3,2,ACQUIRING,CROSSING,13,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,224,28,1440461613,248,1,4,3,2,ACQUIRING,CROSSING,11,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,224,32,1440461614,680,1,4,3,2,ACQUIRING,CROSSING,9,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,224,36,1440461616,113,1,4,3,2,ACQUIRING,CROSSING,8,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,224,40,1440461617,552,1,4,3,2,ACQUIRING,CROSSING,7,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,224,44,1440461618,997,1,4,3,2,ACQUIRING,CROSSING,5,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,224,48,1440461620,531,1,4,3,2,ACQUIRING,CROSSING,4,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,224,52,1440461621,947,1,4,3,2,ACQUIRING,CROSSING,2,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,224,56,1440461623,385,1,4,3,2,ACQUIRING,CROSSING,1,-0.4595,0.4289,-0.40118,-0.42882,0.40119,0,-0.22975,0,0.22975
4266,254989,225,40,1440461640,906,1,5,3,2,ACQUIRING,CROSSING,30,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,225,44,1440461642,346,1,5,3,2,ACQUIRING,CROSSING,28,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,225,48,1440461643,773,1,5,3,2,ACQUIRING,CROSSING,26,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,225,52,1440461645,283,1,5,3,2,ACQUIRING,CROSSING,25,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,225,56,1440461646,696,1,5,3,2,ACQUIRING,CROSSING,23,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,225,60,1440461648,213,1,5,3,2,ACQUIRING,CROSSING,22,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,225,64,1440461649,624,1,5,3,2,ACQUIRING,CROSSING,20,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,226,4,1440461651,69,1,5,3,2,ACQUIRING,CROSSING,19,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,226,8,1440461652,596,1,5,3,2,ACQUIRING,CROSSING,17,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,226,12,1440461654,26,1,5,3,2,ACQUIRING,CROSSING,16,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,226,16,1440461655,470,1,5,3,2,ACQUIRING,CROSSING,15,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,226,20,1440461656,881,1,5,3,2,ACQUIRING,CROSSING,13,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,226,24,1440461658,393,1,5,3,2,ACQUIRING,CROSSING,12,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,226,28,1440461659,806,1,5,3,2,ACQUIRING,CROSSING,10,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,226,32,1440461661,320,1,5,3,2,ACQUIRING,CROSSING,9,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,226,36,1440461662,753,1,5,3,2,ACQUIRING,CROSSING,7,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,226,40,1440461664,185,1,5,3,2,ACQUIRING,CROSSING,6,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,226,44,1440461665,622,1,5,3,2,ACQUIRING,CROSSING,5,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,226,48,1440461667,153,1,5,3,2,ACQUIRING,CROSSING,3,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,226,52,1440461668,565,1,5,3,2,ACQUIRING,CROSSING,2,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,226,56,1440461669,982,1,5,3,2,ACQUIRING,CROSSING,0,-0.40844,0.4289,-0.37565,-0.42882,0.37566,0,-0.20422,0,0.20422
4266,254989,227,40,1440461687,480,1,6,3,2,ACQUIRING,CROSSING,29,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,227,44,1440461689,18,1,6,3,2,ACQUIRING,CROSSING,27,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,227,48,1440461690,446,1,6,3,2,ACQUIRING,CROSSING,26,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,227,52,1440461691,879,1,6,3,2,ACQUIRING,CROSSING,24,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,227,56,1440461693,297,1,6,3,2,ACQUIRING,CROSSING,23,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,227,60,1440461694,810,1,6,3,2,ACQUIRING,CROSSING,21,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,227,64,1440461696,223,1,6,3,2,ACQUIRING,CROSSING,20,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,228,4,1440461697,741,1,6,3,2,ACQUIRING,CROSSING,18,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,228,8,1440461699,156,1,6,3,2,ACQUIRING,CROSSING,17,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,228,12,1440461700,668,1,6,3,2,ACQUIRING,CROSSING,16,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,228,16,1440461702,84,1,6,3,2,ACQUIRING,CROSSING,14,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,228,20,1440461703,503,1,6,3,2,ACQUIRING,CROSSING,13,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,228,24,1440461705,18,1,6,3,2,ACQUIRING,CROSSING,11,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,228,28,1440461706,435,1,6,3,2,ACQUIRING,CROSSING,10,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,228,32,1440461707,862,1,6,3,2,ACQUIRING,CROSSING,8,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,228,36,1440461709,388,1,6,3,2,ACQUIRING,CROSSING,7,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,228,40,1440461710,815,1,6,3,2,ACQUIRING,CROSSING,5,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,228,44,1440461712,263,1,6,3,2,ACQUIRING,CROSSING,4,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,228,48,1440461713,689,1,6,3,2,ACQUIRING,CROSSING,3,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,228,52,1440461715,207,1,6,3,2,ACQUIRING,CROSSING,1,-0.35738,0.4289,-0.35012,-0.42882,0.35013,0,-0.17869,0,0.17869
4266,254989,229,36,1440461732,654,1,7,3,2,ACQUIRING,CROSSING,30,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,229,40,1440461734,171,1,7,3,2,ACQUIRING,CROSSING,28,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,229,44,1440461735,583,1,7,3,2,ACQUIRING,CROSSING,27,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,229,48,1440461737,98,1,7,3,2,ACQUIRING,CROSSING,25,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,229,52,1440461738,539,1,7,3,2,ACQUIRING,CROSSING,24,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,229,56,1440461739,968,1,7,3,2,ACQUIRING,CROSSING,22,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,229,60,1440461741,384,1,7,3,2,ACQUIRING,CROSSING,21,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,229,64,1440461742,915,1,7,3,2,ACQUIRING,CROSSING,19,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,230,4,1440461744,340,1,7,3,2,ACQUIRING,CROSSING,18,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,230,8,1440461745,763,1,7,3,2,ACQUIRING,CROSSING,16,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,230,12,1440461747,296,1,7,3,2,ACQUIRING,CROSSING,15,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,230,16,1440461748,735,1,7,3,2,ACQUIRING,CROSSING,14,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,230,20,1440461750,187,1,7,3,2,ACQUIRING,CROSSING,12,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,230,24,1440461751,614,1,7,3,2,ACQUIRING,CROSSING,11,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,230,28,1440461753,45,1,7,3,2,ACQUIRING,CROSSING,9,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,230,32,1440461754,558,1,7,3,2,ACQUIRING,CROSSING,8,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,230,36,1440461755,974,1,7,3,2,ACQUIRING,CROSSING,6,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,230,40,1440461757,488,1,7,3,2,ACQUIRING,CROSSING,5,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,230,44,1440461758,900,1,7,3,2,ACQUIRING,CROSSING,3,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,230,48,1440461760,334,1,7,3,2,ACQUIRING,CROSSING,2,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,230,52,1440461761,847,1,7,3,2,ACQUIRING,CROSSING,0,-0.30632,0.4289,-0.32459,-0.42882,0.3246,0,-0.15316,0,0.15316
4266,254989,231,36,1440461779,266,1,8,3,2,ACQUIRING,CROSSING,30,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,231,40,1440461780,780,1,8,3,2,ACQUIRING,CROSSING,28,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,231,44,1440461782,206,1,8,3,2,ACQUIRING,CROSSING,27,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,231,48,1440461783,628,1,8,3,2,ACQUIRING,CROSSING,25,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,231,52,1440461785,160,1,8,3,2,ACQUIRING,CROSSING,24,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,231,56,1440461786,584,1,8,3,2,ACQUIRING,CROSSING,22,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,231,60,1440461788,33,1,8,3,2,ACQUIRING,CROSSING,21,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,231,64,1440461789,459,1,8,3,2,ACQUIRING,CROSSING,19,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,232,4,1440461790,977,1,8,3,2,ACQUIRING,CROSSING,18,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,232,8,1440461792,391,1,8,3,2,ACQUIRING,CROSSING,16,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,232,12,1440461793,905,1,8,3,2,ACQUIRING,CROSSING,15,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,232,16,1440461795,318,1,8,3,2,ACQUIRING,CROSSING,14,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,232,20,1440461796,831,1,8,3,2,ACQUIRING,CROSSING,12,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,232,24,1440461798,259,1,8,3,2,ACQUIRING,CROSSING,11,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,232,28,1440461799,679,1,8,3,2,ACQUIRING,CROSSING,9,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,232,32,1440461801,123,1,8,3,2,ACQUIRING,CROSSING,8,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,232,36,1440461802,660,1,8,3,2,ACQUIRING,CROSSING,6,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,232,40,1440461804,94,1,8,3,2,ACQUIRING,CROSSING,5,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,232,44,1440461805,506,1,8,3,2,ACQUIRING,CROSSING,3,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,232,48,1440461806,942,1,8,3,2,ACQUIRING,CROSSING,2,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254989,232,52,1440461808,481,1,8,3,2,ACQUIRING,CROSSING,0,-0.25526,0.4289,-0.29906,-0.42882,0.29907,0,-0.12763,0,0.12763
4266,254991,1,12,1440461826,170,1,9,3,2,ACQUIRING,CROSSING,30,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,1,16,1440461827,685,1,9,3,2,ACQUIRING,CROSSING,28,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,1,20,1440461829,104,1,9,3,2,ACQUIRING,CROSSING,26,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,1,24,1440461830,525,1,9,3,2,ACQUIRING,CROSSING,25,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,1,28,1440461832,38,1,9,3,2,ACQUIRING,CROSSING,23,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,1,32,1440461833,450,1,9,3,2,ACQUIRING,CROSSING,22,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,1,36,1440461834,878,1,9,3,2,ACQUIRING,CROSSING,21,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,1,40,1440461836,424,1,9,3,2,ACQUIRING,CROSSING,19,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,1,44,1440461837,862,1,9,3,2,ACQUIRING,CROSSING,18,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,1,48,1440461839,287,1,9,3,2,ACQUIRING,CROSSING,16,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,1,52,1440461840,724,1,9,3,2,ACQUIRING,CROSSING,15,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,1,56,1440461842,162,1,9,3,2,ACQUIRING,CROSSING,13,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,1,60,1440461843,699,1,9,3,2,ACQUIRING,CROSSING,12,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,1,64,1440461845,119,1,9,3,2,ACQUIRING,CROSSING,10,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,2,4,1440461846,545,1,9,3,2,ACQUIRING,CROSSING,9,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,2,8,1440461848,77,1,9,3,2,ACQUIRING,CROSSING,7,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,2,12,1440461849,509,1,9,3,2,ACQUIRING,CROSSING,6,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,2,16,1440461850,922,1,9,3,2,ACQUIRING,CROSSING,5,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,2,20,1440461852,455,1,9,3,2,ACQUIRING,CROSSING,3,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,2,24,1440461853,873,1,9,3,2,ACQUIRING,CROSSING,2,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,2,28,1440461855,297,1,9,3,2,ACQUIRING,CROSSING,0,-0.2042,0.4289,-0.27353,-0.42882,0.27354,0,-0.1021,0,0.1021
4266,254991,3,12,1440461872,830,1,10,3,2,ACQUIRING,CROSSING,30,-0.15314,0.4289,-0.248,-0.42882,0.24801,0,-0.07657,0,0.07657
4266,254991,3,16,1440461874,274,1,10,3,2,ACQUIRING,CROSSING,28,-0.15314,0.4289,-0.248,-0.42882,0.24801,0,-0.07657,0,0.07657
4266,254991,3,20,1440461875,696,1,10,3,2,ACQUIRING,CROSSING,26,-0.15314,0.4289,-0.248,-0.42882,0.24801,0,-0.07657,0,0.07657
4266,254991,3,24,1440461877,226,1,10,3,2,ACQUIRING,CROSSING,25,-0.15314,0.4289,-0.248,-0.42882,0.24801,0,-0.07657,0,0.07657
4266,254991,3,28,1440461878,670,1,10,3,2,ACQUIRING,CROSSING,23,-0.15314,0.4289,-0.248,-0.42882,0.24801,0,-0.07657,0,0.07657
4266,254991,3,32,1440461880,111,1,10,3,2,ACQUIRING,CROSSING,22,-0.15314,0.4289,-0.248,-0.42882,0.24801,0,-0.07657,0,0.07657
4266,254991,3,36,1440461881,555,1,10,3,2,ACQUIRING,CROSSING,20,-0.15314,0.4289,-0.248,-0.42882,0.24801,0,-0.07657,0,0.07657
4266,254991,3,40,1440461882,979,1,10,3,2,ACQUIRING,CROSSING,19,-0.15314,0.4289,-0.248,-0.42882,0.24801,0,-0.07657,0,0.07657
4266,254991,3,44,1440461884,411,1,10,3,2,ACQUIRING,CROSSING,18,-0.15314,0.4289,-0.248,-0.42882,0.24801,0,-0.07657,0,0.07657
4266,254991,3,48,1440461885,930,1,10,3,2,ACQUIRING,CROSSING,16,-0.15314,0.4289,-0.248,-0.42882,0.24801,0,-0.07657,0,0.07657
4266,254991,3,52,1440461887,337,1,10,3,2,ACQUIRING,CROSSING,15,-0.15314,0.4289,-0.248,-0.42882,0.24801,0,-0.07657,0,0.07657
4266,254991,3,56,1440461888,855,1,10,3,2,ACQUIRING,CROSSING,13,-0.15314,0.4289,-0.248,-0.42882,0.24801,0,-0.07657,0,0.07657
4266,254991,3,60,1440461890,270,1,10,3,2,ACQUIRING,CROSSING,12,-0.15314,0.4289,-0.248,-0.42882,0.24801,0,-0.07657,0,0.07657
4266,254991,3,64,1440461891,703,1,10,3,2,ACQUIRING,CROSSING,10,-0.15314,0.4289,-0.248,-0.42882,0.24801,0,-0.07657,0,0.07657
4266,254991,4,4,1440461893,235,1,10,3,2,ACQUIRING,CROSSING,9,-0.15314,0.4289,-0.248,-0.42882,0.24801,0,-0.07657,0,0.07657
4266,254991,4,8,1440461894,647,1,10,3,2,ACQUIRING,CROSSING,7,-0.15314,0.4289,-0.248,-0.42882,0.24801,0,-0.07657,0,0.07657
