fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,atlas_totInst
4689,263233,79,40,1449134377,116,1,9,3,32,ACQUIRING,CROSSING,12,-0.0632854,0.08159,0.26236,-0.08127,-0.26213,0,-0.0316427,0,0.0316427,LHC.BPM.1L5.B1_DOROS,3168.47,-71.6264,437.748,533.606,LHC.BPM.1R5.B1_DOROS,2937.71,-455.241,481.858,579.547,LHC.BPM.1L5.B2_DOROS,-7879.91,94.3568,598.161,503.957,LHC.BPM.1R5.B2_DOROS,-3668.73,-583.898,593.627,490.17,0.000652675
4689,263233,79,44,1449134378,528,1,9,3,32,ACQUIRING,CROSSING,10,-0.0632854,0.08159,0.26236,-0.08127,-0.26213,0,-0.0316427,0,0.0316427,LHC.BPM.1L5.B1_DOROS,3168.73,-71.6749,442.873,541.789,LHC.BPM.1R5.B1_DOROS,2938,-455.349,485.722,577.038,LHC.BPM.1L5.B2_DOROS,-7880.34,94.7171,592.513,503.53,LHC.BPM.1R5.B2_DOROS,-3669.22,-583.966,589.173,483.991,0.000652675
4689,263233,79,48,1449134380,42,1,9,3,32,ACQUIRING,CROSSING,9,-0.0632854,0.08159,0.26236,-0.08127,-0.26213,0,-0.0316427,0,0.0316427,LHC.BPM.1L5.B1_DOROS,3168.04,-71.5566,442.886,541.792,LHC.BPM.1R5.B1_DOROS,2937.79,-455.545,485.726,577.049,LHC.BPM.1L5.B2_DOROS,-7880.35,94.3377,592.533,503.512,LHC.BPM.1R5.B2_DOROS,-3668.81,-584.188,589.157,484.016,0.000613257
4689,263233,79,52,1449134381,454,1,9,3,32,ACQUIRING,CROSSING,7,-0.0632854,0.08159,0.26236,-0.08127,-0.26213,0,-0.0316427,0,0.0316427,LHC.BPM.1L5.B1_DOROS,3168.06,-71.9587,437.728,533.554,LHC.BPM.1R5.B1_DOROS,2937.21,-455.993,481.832,579.507,LHC.BPM.1L5.B2_DOROS,-7880.45,94.3418,598.149,503.941,LHC.BPM.1R5.B2_DOROS,-3669.44,-584.151,593.635,490.157,0.000613257
4689,263233,79,56,1449134382,968,1,9,3,32,ACQUIRING,CROSSING,6,-0.0632854,0.08159,0.26236,-0.08127,-0.26213,0,-0.0316427,0,0.0316427,LHC.BPM.1L5.B1_DOROS,3168.03,-71.7212,442.867,541.759,LHC.BPM.1R5.B1_DOROS,2937.25,-455.428,485.727,576.985,LHC.BPM.1L5.B2_DOROS,-7880.56,94.1725,592.565,503.528,LHC.BPM.1R5.B2_DOROS,-3669.43,-584.169,589.148,484.01,0.000646779
4689,263233,79,60,1449134384,381,1,9,3,32,ACQUIRING,CROSSING,4,-0.0632854,0.08159,0.26236,-0.08127,-0.26213,0,-0.0316427,0,0.0316427,LHC.BPM.1L5.B1_DOROS,3168.42,-71.6527,442.85,541.737,LHC.BPM.1R5.B1_DOROS,2938.04,-455.278,485.689,576.929,LHC.BPM.1L5.B2_DOROS,-7880.55,94.1744,592.538,503.452,LHC.BPM.1R5.B2_DOROS,-3669.13,-584.379,589.132,484.04,0.000646779
4689,263233,79,64,1449134385,793,1,9,3,32,ACQUIRING,CROSSING,3,-0.0632854,0.08159,0.26236,-0.08127,-0.26213,0,-0.0316427,0,0.0316427,LHC.BPM.1L5.B1_DOROS,3169.2,-71.8195,437.652,533.545,LHC.BPM.1R5.B1_DOROS,2938.28,-455.402,481.801,579.481,LHC.BPM.1L5.B2_DOROS,-7880.5,94.0339,598.092,503.854,LHC.BPM.1R5.B2_DOROS,-3669.07,-584.552,593.628,490.192,0.000636907
4689,263233,80,4,1449134387,309,1,9,3,32,ACQUIRING,CROSSING,2,-0.0632854,0.08159,0.26236,-0.08127,-0.26213,0,-0.0316427,0,0.0316427,LHC.BPM.1L5.B1_DOROS,3169.11,-71.6477,437.615,533.521,LHC.BPM.1R5.B1_DOROS,2938.5,-455.121,481.786,579.445,LHC.BPM.1L5.B2_DOROS,-7879.81,93.8878,598.031,503.83,LHC.BPM.1R5.B2_DOROS,-3668.67,-584.687,593.59,490.195,0.000636907
4689,263233,80,36,1449134398,940,1,11,3,32,ACQUIRING,CROSSING,59,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3158.63,-70.9342,442.99,541.648,LHC.BPM.1R5.B1_DOROS,2948.41,-454.839,485.284,576.705,LHC.BPM.1L5.B2_DOROS,-7870,92.558,591.974,503.333,LHC.BPM.1R5.B2_DOROS,-3679.72,-585.597,589.347,483.868,0.000635146
4689,263233,80,40,1449134400,374,1,11,3,32,ACQUIRING,CROSSING,58,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3159.07,-71.3136,442.953,541.649,LHC.BPM.1R5.B1_DOROS,2949.06,-454.997,485.245,576.676,LHC.BPM.1L5.B2_DOROS,-7869.85,92.6515,591.885,503.396,LHC.BPM.1R5.B2_DOROS,-3679.33,-585.799,589.299,483.86,0.000635146
4689,263233,80,44,1449134401,811,1,11,3,32,ACQUIRING,CROSSING,57,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3159.01,-71.2899,437.798,533.497,LHC.BPM.1R5.B1_DOROS,2949.04,-455.029,481.204,579.15,LHC.BPM.1L5.B2_DOROS,-7869.27,93.1269,597.418,503.799,LHC.BPM.1R5.B2_DOROS,-3678.99,-585.798,593.853,490.055,0.000629989
4689,263233,80,48,1449134403,337,1,11,3,32,ACQUIRING,CROSSING,55,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3159.38,-71.712,437.788,533.491,LHC.BPM.1R5.B1_DOROS,2949.44,-455.409,481.195,579.137,LHC.BPM.1L5.B2_DOROS,-7869.54,92.8786,597.353,503.833,LHC.BPM.1R5.B2_DOROS,-3679.23,-585.618,593.826,490.044,0.000643603
4689,263233,80,52,1449134404,757,1,11,3,32,ACQUIRING,CROSSING,54,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3158.96,-71.6292,442.902,541.62,LHC.BPM.1R5.B1_DOROS,2949.06,-455.512,485.194,576.642,LHC.BPM.1L5.B2_DOROS,-7869.55,93.1012,591.864,503.453,LHC.BPM.1R5.B2_DOROS,-3679.15,-585.8,589.293,483.834,0.000643603
4689,263233,80,56,1449134406,270,1,11,3,32,ACQUIRING,CROSSING,52,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3159.18,-71.5952,442.894,541.631,LHC.BPM.1R5.B1_DOROS,2949.34,-455.172,485.175,576.622,LHC.BPM.1L5.B2_DOROS,-7869.34,93.2436,591.822,503.459,LHC.BPM.1R5.B2_DOROS,-3678.75,-585.632,589.235,483.823,0.000643603
4689,263233,80,60,1449134407,683,1,11,3,32,ACQUIRING,CROSSING,51,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3159.54,-71.6206,437.71,533.449,LHC.BPM.1R5.B1_DOROS,2949.42,-455.209,481.117,579.053,LHC.BPM.1L5.B2_DOROS,-7869.63,93.0272,597.338,503.896,LHC.BPM.1R5.B2_DOROS,-3678.89,-585.662,593.786,490.025,0.000646083
4689,263233,80,64,1449134409,97,1,11,3,32,ACQUIRING,CROSSING,49,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3159.09,-71.2186,437.7,533.426,LHC.BPM.1R5.B1_DOROS,2949.37,-454.898,481.082,579.014,LHC.BPM.1L5.B2_DOROS,-7869.67,94.0172,597.38,503.878,LHC.BPM.1R5.B2_DOROS,-3678.54,-585.271,593.723,490.004,0.000640739
4689,263233,81,4,1449134410,613,1,11,3,32,ACQUIRING,CROSSING,48,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3159.58,-71.2129,442.846,541.562,LHC.BPM.1R5.B1_DOROS,2949.72,-455.005,485.113,576.579,LHC.BPM.1L5.B2_DOROS,-7869.16,93.5664,591.802,503.465,LHC.BPM.1R5.B2_DOROS,-3678.99,-585.345,589.226,483.785,0.000640739
4689,263233,81,8,1449134412,25,1,11,3,32,ACQUIRING,CROSSING,46,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3159.12,-71.3599,442.835,541.542,LHC.BPM.1R5.B1_DOROS,2949.42,-455.105,485.1,576.548,LHC.BPM.1L5.B2_DOROS,-7869.07,93.9601,591.745,503.441,LHC.BPM.1R5.B2_DOROS,-3678.81,-585.529,589.179,483.795,0.0006439
4689,263233,81,12,1449134413,539,1,11,3,32,ACQUIRING,CROSSING,45,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3159.29,-70.9946,437.672,533.384,LHC.BPM.1R5.B1_DOROS,2949.47,-454.998,481.039,578.971,LHC.BPM.1L5.B2_DOROS,-7869.47,93.3235,597.343,503.872,LHC.BPM.1R5.B2_DOROS,-3679.31,-584.944,593.696,489.934,0.000635537
4689,263233,81,16,1449134414,954,1,11,3,32,ACQUIRING,CROSSING,43,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3159.03,-70.8645,442.827,541.501,LHC.BPM.1R5.B1_DOROS,2949.45,-454.634,485.08,576.489,LHC.BPM.1L5.B2_DOROS,-7869.39,93.4918,591.682,503.365,LHC.BPM.1R5.B2_DOROS,-3678.8,-585.166,589.103,483.85,0.00063028
4689,263233,81,20,1449134416,468,1,11,3,32,ACQUIRING,CROSSING,42,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3159.52,-71.2511,442.804,541.507,LHC.BPM.1R5.B1_DOROS,2949.98,-454.977,485.036,576.507,LHC.BPM.1L5.B2_DOROS,-7869.88,93.6924,591.69,503.306,LHC.BPM.1R5.B2_DOROS,-3679.71,-585.271,589.073,483.816,0.000640936
4689,263233,81,24,1449134417,881,1,11,3,32,ACQUIRING,CROSSING,40,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3159.58,-71.3449,437.602,533.343,LHC.BPM.1R5.B1_DOROS,2949.81,-455.125,481.004,578.947,LHC.BPM.1L5.B2_DOROS,-7869.39,93.6453,597.27,503.788,LHC.BPM.1R5.B2_DOROS,-3678.71,-585.28,593.613,489.954,0.000640936
4689,263233,81,28,1449134419,393,1,11,3,32,ACQUIRING,CROSSING,39,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3158.97,-71.7895,437.616,533.341,LHC.BPM.1R5.B1_DOROS,2949.34,-455.436,481.005,578.945,LHC.BPM.1L5.B2_DOROS,-7869.29,93.9274,597.258,503.772,LHC.BPM.1R5.B2_DOROS,-3678.86,-585.095,593.562,489.98,0.00065067
4689,263233,81,32,1449134420,807,1,11,3,32,ACQUIRING,CROSSING,38,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3159.71,-71.6001,442.74,541.463,LHC.BPM.1R5.B1_DOROS,2949.65,-455.358,484.985,576.438,LHC.BPM.1L5.B2_DOROS,-7870.29,93.4345,591.798,503.24,LHC.BPM.1R5.B2_DOROS,-3679.88,-585.544,589.133,483.764,0.00065067
4689,263233,81,36,1449134422,226,1,11,3,32,ACQUIRING,CROSSING,36,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3159.78,-71.6297,442.726,541.427,LHC.BPM.1R5.B1_DOROS,2950.02,-455.091,484.972,576.401,LHC.BPM.1L5.B2_DOROS,-7870.22,93.0002,591.707,503.26,LHC.BPM.1R5.B2_DOROS,-3680.11,-585.296,589.071,483.756,0.00064987
4689,263233,81,40,1449134423,741,1,11,3,32,ACQUIRING,CROSSING,35,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3159.92,-71.3108,437.545,533.303,LHC.BPM.1R5.B1_DOROS,2950.09,-454.849,480.942,578.851,LHC.BPM.1L5.B2_DOROS,-7870.24,93.9937,597.259,503.662,LHC.BPM.1R5.B2_DOROS,-3679.75,-584.97,593.512,489.856,0.000646381
4689,263233,81,44,1449134425,153,1,11,3,32,ACQUIRING,CROSSING,33,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3159.77,-71.047,437.521,533.246,LHC.BPM.1R5.B1_DOROS,2949.98,-454.773,480.902,578.804,LHC.BPM.1L5.B2_DOROS,-7870.18,93.8779,597.211,503.628,LHC.BPM.1R5.B2_DOROS,-3679.66,-585.079,593.487,489.855,0.000646381
4689,263233,81,48,1449134426,667,1,11,3,32,ACQUIRING,CROSSING,32,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3160.76,-71.3901,442.655,541.407,LHC.BPM.1R5.B1_DOROS,2950.66,-454.917,484.913,576.389,LHC.BPM.1L5.B2_DOROS,-7870.6,93.706,591.599,503.25,LHC.BPM.1R5.B2_DOROS,-3679.94,-584.963,589.013,483.666,0.000646381
4689,263233,81,52,1449134428,85,1,11,3,32,ACQUIRING,CROSSING,30,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3160.09,-71.06,442.652,541.392,LHC.BPM.1R5.B1_DOROS,2950.23,-454.763,484.906,576.339,LHC.BPM.1L5.B2_DOROS,-7870.34,93.9331,591.536,503.204,LHC.BPM.1R5.B2_DOROS,-3679.61,-584.378,588.957,483.576,0.000646381
4689,263233,81,56,1449134429,498,1,11,3,32,ACQUIRING,CROSSING,29,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3159.92,-71.3051,437.542,533.19,LHC.BPM.1R5.B1_DOROS,2949.97,-454.993,480.89,578.78,LHC.BPM.1L5.B2_DOROS,-7869.96,94.196,597.018,503.61,LHC.BPM.1R5.B2_DOROS,-3679.16,-584.39,593.385,489.788,0.000646083
4689,263233,81,60,1449134431,14,1,11,3,32,ACQUIRING,CROSSING,27,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3160.44,-71.4816,437.504,533.185,LHC.BPM.1R5.B1_DOROS,2950.32,-455.142,480.865,578.783,LHC.BPM.1L5.B2_DOROS,-7869.99,93.8369,596.956,503.601,LHC.BPM.1R5.B2_DOROS,-3678.93,-585.123,593.361,489.761,0.000638967
4689,263233,81,64,1449134432,433,1,11,3,32,ACQUIRING,CROSSING,26,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3160.06,-71.4293,442.621,541.325,LHC.BPM.1R5.B1_DOROS,2950.38,-455.333,484.845,576.281,LHC.BPM.1L5.B2_DOROS,-7870.01,93.8065,591.487,503.216,LHC.BPM.1R5.B2_DOROS,-3678.86,-585.014,588.955,483.549,0.000638967
4689,263233,82,4,1449134433,952,1,11,3,32,ACQUIRING,CROSSING,24,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3160.73,-71.7147,437.459,533.188,LHC.BPM.1R5.B1_DOROS,2950.93,-455.427,480.811,578.76,LHC.BPM.1L5.B2_DOROS,-7870.38,94.5692,596.987,503.565,LHC.BPM.1R5.B2_DOROS,-3679.92,-584.583,593.427,489.7,0.000632708
4689,263233,82,8,1449134435,364,1,11,3,32,ACQUIRING,CROSSING,23,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3160.84,-71.5138,437.416,533.136,LHC.BPM.1R5.B1_DOROS,2950.72,-455.35,480.787,578.727,LHC.BPM.1L5.B2_DOROS,-7870.06,93.8343,596.938,503.583,LHC.BPM.1R5.B2_DOROS,-3679.6,-584.789,593.384,489.671,0.000632708
4689,263233,82,12,1449134436,777,1,11,3,32,ACQUIRING,CROSSING,22,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3160.73,-71.2818,442.606,541.299,LHC.BPM.1R5.B1_DOROS,2950.75,-455.153,484.832,576.233,LHC.BPM.1L5.B2_DOROS,-7870.15,93.8798,591.48,503.24,LHC.BPM.1R5.B2_DOROS,-3679.59,-584.665,588.86,483.48,0.000632708
4689,263233,82,16,1449134438,293,1,11,3,32,ACQUIRING,CROSSING,20,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3160.67,-71.5167,442.577,541.292,LHC.BPM.1R5.B1_DOROS,2950.81,-455.238,484.805,576.215,LHC.BPM.1L5.B2_DOROS,-7869.6,94.5367,591.459,503.245,LHC.BPM.1R5.B2_DOROS,-3679.06,-584.533,588.831,483.473,0.00065037
4689,263233,82,20,1449134439,707,1,11,3,32,ACQUIRING,CROSSING,19,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3160.77,-71.4347,437.374,533.125,LHC.BPM.1R5.B1_DOROS,2950.69,-454.904,480.759,578.649,LHC.BPM.1L5.B2_DOROS,-7870.36,94.2965,596.995,503.558,LHC.BPM.1R5.B2_DOROS,-3679.25,-584.736,593.313,489.619,0.00065037
4689,263233,82,24,1449134441,227,1,11,3,32,ACQUIRING,CROSSING,17,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3160.79,-71.6049,437.339,533.122,LHC.BPM.1R5.B1_DOROS,2950.97,-455.171,480.714,578.632,LHC.BPM.1L5.B2_DOROS,-7869.41,93.7162,596.934,503.545,LHC.BPM.1R5.B2_DOROS,-3678.92,-585.03,593.288,489.611,0.000645288
4689,263233,82,28,1449134442,640,1,11,3,32,ACQUIRING,CROSSING,16,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3161.34,-71.2006,442.517,541.25,LHC.BPM.1R5.B1_DOROS,2951.43,-454.9,484.745,576.168,LHC.BPM.1L5.B2_DOROS,-7869.5,93.5093,591.351,503.236,LHC.BPM.1R5.B2_DOROS,-3678.81,-585.294,588.786,483.42,0.000634072
4689,263233,82,32,1449134444,152,1,11,3,32,ACQUIRING,CROSSING,14,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3161.05,-71.6681,442.504,541.237,LHC.BPM.1R5.B1_DOROS,2950.97,-455.206,484.739,576.166,LHC.BPM.1L5.B2_DOROS,-7869.44,93.0672,591.335,503.249,LHC.BPM.1R5.B2_DOROS,-3678.86,-585.504,588.786,483.373,0.000634072
4689,263233,82,36,1449134445,566,1,11,3,32,ACQUIRING,CROSSING,13,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3161.3,-71.3848,437.347,533.058,LHC.BPM.1R5.B1_DOROS,2951.51,-455.026,480.664,578.602,LHC.BPM.1L5.B2_DOROS,-7869.71,93.0553,596.841,503.531,LHC.BPM.1R5.B2_DOROS,-3678.92,-585.604,593.255,489.514,0.00065007
4689,263233,82,40,1449134446,979,1,11,3,32,ACQUIRING,CROSSING,11,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3161.75,-71.5928,442.477,541.195,LHC.BPM.1R5.B1_DOROS,2951.76,-455.217,484.707,576.153,LHC.BPM.1L5.B2_DOROS,-7870.47,93.0741,591.341,503.232,LHC.BPM.1R5.B2_DOROS,-3679.31,-585.529,588.796,483.329,0.000654283
4689,263233,82,44,1449134448,500,1,11,3,32,ACQUIRING,CROSSING,10,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3161.27,-71.7391,442.448,541.182,LHC.BPM.1R5.B1_DOROS,2951.36,-455.495,484.67,576.144,LHC.BPM.1L5.B2_DOROS,-7870.12,93.4208,591.329,503.184,LHC.BPM.1R5.B2_DOROS,-3679.52,-585.537,588.774,483.283,0.000639066
4689,263233,82,48,1449134449,913,1,11,3,32,ACQUIRING,CROSSING,9,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3161.78,-71.4257,437.321,532.97,LHC.BPM.1R5.B1_DOROS,2951.6,-455.278,480.637,578.543,LHC.BPM.1L5.B2_DOROS,-7870.45,92.9248,596.77,503.551,LHC.BPM.1R5.B2_DOROS,-3679.72,-585.589,593.238,489.497,0.000639066
4689,263233,82,52,1449134451,426,1,11,3,32,ACQUIRING,CROSSING,7,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3160.66,-71.7781,437.306,532.965,LHC.BPM.1R5.B1_DOROS,2950.98,-455.451,480.643,578.544,LHC.BPM.1L5.B2_DOROS,-7869.97,92.8213,596.74,503.535,LHC.BPM.1R5.B2_DOROS,-3678.9,-586.035,593.174,489.482,0.000642515
4689,263233,82,56,1449134452,839,1,11,3,32,ACQUIRING,CROSSING,6,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3161.01,-71.6732,442.41,541.128,LHC.BPM.1R5.B1_DOROS,2951.21,-455.332,484.629,576.079,LHC.BPM.1L5.B2_DOROS,-7869.48,92.9637,591.196,503.101,LHC.BPM.1R5.B2_DOROS,-3678.28,-585.739,588.669,483.248,0.000642515
4689,263233,82,60,1449134454,353,1,11,3,32,ACQUIRING,CROSSING,4,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3161.48,-71.9107,442.374,541.089,LHC.BPM.1R5.B1_DOROS,2951.62,-455.544,484.591,576.041,LHC.BPM.1L5.B2_DOROS,-7868.83,94.1717,591.153,503.022,LHC.BPM.1R5.B2_DOROS,-3678.01,-585.047,588.661,483.251,0.000633682
4689,263233,82,64,1449134455,767,1,11,3,32,ACQUIRING,CROSSING,3,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3161.84,-72.3216,437.226,532.941,LHC.BPM.1R5.B1_DOROS,2952.11,-455.843,480.562,578.522,LHC.BPM.1L5.B2_DOROS,-7868.71,94.5584,596.59,503.399,LHC.BPM.1R5.B2_DOROS,-3677.45,-583.826,593.071,489.339,0.000643306
4689,263233,83,4,1449134457,183,1,11,3,32,ACQUIRING,CROSSING,1,-0.0421903,0.08159,0.27291,-0.08127,-0.27268,0,-0.0210951,0,0.0210951,LHC.BPM.1L5.B1_DOROS,3162.3,-72.4933,437.233,532.89,LHC.BPM.1R5.B1_DOROS,2952.51,-456.134,480.552,578.477,LHC.BPM.1L5.B2_DOROS,-7868.18,95.1524,596.566,503.357,LHC.BPM.1R5.B2_DOROS,-3677,-583.266,593.051,489.341,0.000639656
4689,263233,83,36,1449134468,839,1,13,3,32,ACQUIRING,CROSSING,59,-0.0210951,0.08159,0.28346,-0.08127,-0.28323,0,-0.0105476,0,0.0105476,LHC.BPM.1L5.B1_DOROS,3155.94,-69.7569,442.407,540.835,LHC.BPM.1R5.B1_DOROS,2967.98,-453.425,484.002,575.749,LHC.BPM.1L5.B2_DOROS,-7847.88,101.075,590.302,502.746,LHC.BPM.1R5.B2_DOROS,-3678.96,-577.32,588.474,482.958,0.000640936
4689,263233,83,40,1449134470,352,1,13,3,32,ACQUIRING,CROSSING,58,-0.0210951,0.08159,0.28346,-0.08127,-0.28323,0,-0.0105476,0,0.0105476,LHC.BPM.1L5.B1_DOROS,3157.3,-69.2731,442.302,540.782,LHC.BPM.1R5.B1_DOROS,2969.07,-453.092,483.897,575.734,LHC.BPM.1L5.B2_DOROS,-7846.66,101.265,590.199,502.753,LHC.BPM.1R5.B2_DOROS,-3678.16,-577.708,588.409,482.951,0.000647077
4689,263233,83,44,1449134471,766,1,13,3,32,ACQUIRING,CROSSING,56,-0.0210951,0.08159,0.28346,-0.08127,-0.28323,0,-0.0105476,0,0.0105476,LHC.BPM.1L5.B1_DOROS,3158.68,-68.6179,437.138,532.569,LHC.BPM.1R5.B1_DOROS,2970.17,-452.458,479.896,578.119,LHC.BPM.1L5.B2_DOROS,-7845.72,101.12,595.674,503.166,LHC.BPM.1R5.B2_DOROS,-3677.02,-577.602,592.829,489.08,0.000647077
4689,263233,83,48,1449134473,279,1,13,3,32,ACQUIRING,CROSSING,55,-0.0210951,0.08159,0.28346,-0.08127,-0.28323,0,-0.0105476,0,0.0105476,LHC.BPM.1L5.B1_DOROS,3160.17,-69.2876,437.068,532.593,LHC.BPM.1R5.B1_DOROS,2971.72,-452.965,479.88,578.146,LHC.BPM.1L5.B2_DOROS,-7843.75,100.981,595.597,503.136,LHC.BPM.1R5.B2_DOROS,-3675.05,-578.294,592.721,489.085,0.000682448
4689,263233,83,52,1449134474,693,1,13,3,32,ACQUIRING,CROSSING,53,-0.0210951,0.08159,0.28346,-0.08127,-0.28323,0,-0.0105476,0,0.0105476,LHC.BPM.1L5.B1_DOROS,3159.26,-70.2795,442.267,540.732,LHC.BPM.1R5.B1_DOROS,2970.92,-453.84,483.847,575.651,LHC.BPM.1L5.B2_DOROS,-7843.46,100.28,590.104,502.8,LHC.BPM.1R5.B2_DOROS,-3674.77,-578.725,588.251,482.946,0.000651973
